,group,motif_id
1002117,Samoa,i8f
1002132,"Semang,Senoi",i8f
1002135,Serbs,i8f
1002154,Sicuani,i8f
1002160,"Slavey, Dogrib",i8f
1002173,Southern Australia,i8f
1002177,Southern Sel'kup,i8f
1002178,Southern Solomons,i8f
1002199,Tacana,i8f
1002200,Tagish,i8f
1002228,Thompson,i8f
1002241,Tlingit,i8f
1002253,Trans New Guinea East,i8f
1002261,Tsimshian,i8f
1002266,Tundra Nenets,i8f
1002276,Tuscarora,i8f
1002296,"Upper Tanana,Tanacross",i8f
1002323,West Greenland Eskimo,i8f
1002330,Western Sami,i8f
1002370,Yurok,i8f
1002381,"Abor,Gallong,Tani",i8g
1002402,"Alor, Solor",i8g
1002409,Ancient China,i8g
1002411,Ancient Greece,i8g
1002421,"Arabs: Palestine,Syria,Lebanon",i8g
1002443,Azerbaijan,i8g
1002467,Bella Coola,i8g
1002480,"Bondo,Didayi,Gutob",i8g
1002495,Bulgarians,i8g
1002514,Cayapa (Chachi),i8g
1002526,Chayahuita,i8g
1002536,"Chin,Kuki,Lakher,Mizo,Lushei",i8g
1002537,"Chin-Naga(Rengma,Ao,Angami etc",i8g
1002538,"Chinantec,Mazatec",i8g
1002545,Choco,i8g
1002590,"Dhoba,Ahir,Halba,Lohar,etc.",i8g
1002643,Guarani,i8g
1002648,Haida,i8g
1002653,Harakmbet,i8g
1002664,"Hittite, Hurrit",i8g
1002668,Huastec,i8g
1002669,Huave,i8g
1002685,Inland Tlingit,i8g
1002700,Kafirs,i8g
1002722,Karen,i8g
1002761,Kogi,i8g
1002765,Konds (Khonds),i8g
1002768,Korea,i8g
1002785,Kwakiutl,i8g
1002806,Lima dep.,i8g
1002874,"Miao,Yao (South China)",i8g
1002879,Mindanao,i8g
1002895,Muisca,i8g
1002897,Mundurucu,i8g
1002902,Muslim Malay,i8g
1002908,"Napo,Kanelo",i8g
1002920,"Niamwesi,Sumbwa",i8g
1002921,"Nias,Simeulue",i8g
1002929,North New Guinea Melanesians,i8g
1002931,Northern Luzon,i8g
1002935,Northern Peru: Costa,i8g
1002973,Ossetians,i8g
1002980,"Paiwan,Puyuma,Rukay",i8g
1003010,Puebla & Huasteca Nahua,i8g
1003040,Samoa,i8g
1003062,"Shan,Khampti,Ahom",i8g
1003073,"Shughni,Rushani,Khufi,Bartangi",i8g
1003080,Sinhalese,i8g
1003098,Southern Luzon,i8g
1003123,Tagish,i8g
1003124,"Tahiti, Society islands",i8g
1003125,Tahltan,i8g
1003143,Temne,i8g
1003147,Tequstlatec,i8g
1003152,Tibetans (U-Tsang),i8g
1003164,Tlingit,i8g
1003166,"Toda,Kota,Pulaya,Nayar,Kadar",i8g
1003169,Tonga,i8g
1003172,"Toradja, Mori",i8g
1003175,"Totonac, Tepehua",i8g
1003176,Trans New Guinea East,i8g
1003184,Tsimshian,i8g
1003189,Tundra Nenets,i8g
1003194,"Tupari,Makurap,Ajuru",i8g
1003205,Tzotzil,i8g
1003253,Western Sami,i8g
1003290,Yukpa,i8g
1003304,"Abor,Gallong,Tani",i8h
1003513,"Dhoba,Ahir,Halba,Lohar,etc.",i8h
1003688,Konds (Khonds),i8h
1004016,Sora,i8h
1004099,Trans New Guinea East,i8h
1004230,Achomavi,i8i
1004240,"Akkad,Assyria,Babylon",i8i
1004267,"Arabs: Palestine,Syria,Lebanon",i8i
1004292,"Baiga,Bhuiya,Bhumiya",i8i
1004309,Batak; Gayo,i8i
1004316,"Berber (Morocco,SW Algeria)",i8i
1004318,"Bhil, Barela-Bhilala",i8i
1004351,"Cahuilla, Cupeno",i8i
1004356,Cashibo,i8i
1004435,Dhanwar,i8i
1004436,"Dhoba,Ahir,Halba,Lohar,etc.",i8i
1004479,"Garo,Bodo,Hami,Riga",i8i
1004498,Hanty,i8i
1004530,Ingush,i8i
1004542,Juang,i8i
1004546,Kafirs,i8i
1004561,Kannada; Kuruba,i8i
1004565,"Karachays, Balkar",i8i
1004611,Konds (Khonds),i8i
1004634,"Lahu,Sani,Hani,Nasu,Jino",i8i
1004678,Maidu,i8i
1004695,Mansi,i8i
1004720,"Miao,Yao (South China)",i8i
1004745,"Muria,Maria,Pardhan",i8i
1004747,"Murut,Dusun,Tombonuvo,Bajau",i8i
1004748,Muslim Malay,i8i
1004764,Nganasan,i8i
1004780,Northern Paiute,i8i
1004843,Pima,i8i
1004971,Tahltan,i8i
1005005,"Timor,Leti,Lomblen",i8i
1005010,Tlingit,i8i
1005035,Tundra Nenets,i8i
1005051,Tzotzil,i8i
1005087,Warli,i8i
1005093,Western Apache,i8i
1005103,Winnebago,i8i
1005135,Yuki,i8i
1005166,"Alabama,Koasati",i9
1005173,"Altai-Kiji, Telengit",i9
1005178,Ancient China,i9
1005193,Arapaho,i9
1005194,Arikara,i9
1005213,Aztec,i9
1005220,"Bali, Lombok",i9
1005232,Batak; Gayo,i9
1005267,"Burmese,Intha,Arakan",i9
1005301,Cherokee,i9
1005302,Cheyenne,i9
1005308,Chinese folklore,i9
1005311,Chiricahua Apache,i9
1005315,"Choktaw,Chichasaw",i9
1005320,Chorti,i9
1005326,Chuvash,i9
1005328,Cocopa,i9
1005339,"Creek, Seminole",i9
1005343,Crow,i9
1005347,"Culina,Araua,Apurina",i9
1005362,Diegueno,i9
1005372,Eastern Keres,i9
1005431,"Hindi, Chhattisgarhi",i9
1005432,Hitchiti,i9
1005435,Hopi,i9
1005439,Huichol,i9
1005448,Ijka,i9
1005464,Jicarilla Apache,i9
1005475,Kalmyk,i9
1005476,Kamaiura,i9
1005507,Kekchi; Mopan,i9
1005511,Khakas,i9
1005519,Kiliwa,i9
1005522,Kiowa-Apache,i9
1005530,Kogi,i9
1005537,Korea,i9
1005549,Kuna,i9
1005556,Lacandon,i9
1005570,Lepcha,i9
1005578,Lipan Apache,i9
1005641,Mescalero Apache,i9
1005657,Mongols (Khalkha),i9
1005679,Natchez,i9
1005680,Navajo,i9
1005695,Nogai,i9
1005725,Ojibwa (Western),i9
1005731,"Omaha, Ponka",i9
1005741,"Osage, Kansa",i9
1005748,Paipai,i9
1005756,Papago,i9
1005761,Pawnee,i9
1005764,Persians,i9
1005766,Pima,i9
1005770,Plains Ojibwa,i9
1005775,Popoluca,i9
1005784,"Quiche,Pocomam",i9
1005827,Serbs,i9
1005828,Seri,i9
1005859,Songhai,i9
1005904,Tarascan,i9
1005908,"Tawang,Miji,Aka,Sherdukpen",i9
1005915,"Tepecano,Tepehuan",i9
1005918,Teton,i9
1005921,Tibetans (U-Tsang),i9
1005930,"Tiwa,Tewa,Towa",i9
1005932,Tlapanec; Popoloca,i9
1005944,"Totonac, Tepehua",i9
1005971,Tuvinians,i9
1005974,Tzotzil,i9
1005991,Ute,i9
1005992,Uyghur,i9
1005996,Veracruz Nahuatl,i9
1005997,Viets,i9
1006016,Western Apache,i9
1006019,Western Keres,i9
1006026,Winnebago,i9
1006045,"Yaqui,Mayo,Sinaloa",i9
1006047,Yava,i9
1006054,"Yucatec, Itza",i9
1006055,Yuchi,i9
1006060,"Yuma,Mohave,Maricopa",i9
1006066,"Zapotec,Chatino",i9
1006069,Zuni,i9
1006096,"Altai-Kiji, Telengit",i91
1006132,Avesta; Pekhlevi texts,i91
1006192,Buryat,i91
1006249,Chuvash,i91
1006326,Georgians,i91
1006344,Hanty,i91
1006363,Hungarians,i91
1006392,Kafirs,i91
1006434,Khakas,i91
1006583,Mordvins,i91
1006610,Nganasan,i91
1006792,Southern Sel'kup,i91
1006959,Yakut,i91
1006995,Abkhaz,i92
1007013,Albanians,i92
1007036,"Arabs: Palestine,Syria,Lebanon",i92
1007041,Armenians,i92
1007076,Bashkir,i92
1007077,Basque,i92
1007104,Bretagne,i92
1007127,Catalonia,i92
1007160,Choco,i92
1007172,Chuvash,i92
1007243,French,i92
1007246,Gagauz,i92
1007249,Georgians,i92
1007250,Germans,i92
1007255,Greeks (modern),i92
1007286,Hungarians,i92
1007306,Italians (continental),i92
1007357,Khakas,i92
1007397,Kurd,i92
1007441,Macedonians,i92
1007468,Mari,i92
1007588,Ossetians,i92
1007618,Poles,i92
1007641,Romanians,i92
1007645,Russians,i92
1007673,Serbs,i92
1007699,Slovakians,i92
1007700,Slovenians,i92
1007813,Turks,i92
1007825,Udmurt,i92
1007829,Ukrainians,i92
1007969,Assiniboine,i93
1008039,Bushmen,i93
1008068,Chemehuevi,i93
1008093,Chumash,i93
1008131,Diegueno,i93
1008164,Forest Nenets,i93
1008269,Kawaiisu,i93
1008290,Kiowa,i93
1008323,Kwakiutl,i93
1008358,"Luiseno, Juaneno",i93
1008456,Nganasan,i93
1008478,Northern Shoshone,i93
1008491,Ohlone,i93
1008493,Ojibwa (Eastern),i93
1008546,Potawatomi,i93
1008699,"Tiwa,Tewa,Towa",i93
1008725,Tuareg,i93
1008727,Tundra Nenets,i93
1008760,Ute,i93
1008788,Western Keres,i93
1008792,"Western Shoshoni,Gosiute",i93
1008893,Astrakhan Tatars and Nogai,i94
1008900,"Avar,Andi,Akhvakh",i94
1008922,Bashkir,i94
1008963,Byelorussians,i94
1009014,Chukchi,i94
1009018,Chuvash,i94
1009046,Dargin (Dargwa),i94
1009072,Estonians,i94
1009081,Finns,i94
1009132,Hungarians,i94
1009152,Italians (continental),i94
1009154,Japan,i94
1009196,Kazakh,i94
1009240,Kumyk,i94
1009251,Laks,i94
1009255,Latvians,i94
1009264,"Lezgians,Kiurin; Archin",i94
1009272,Lithuanians,i94
1009273,Livonians,i94
1009314,Mari,i94
1009315,Maritime Koryak (Alyutor),i94
1009416,Ojibwa (Eastern),i94
1009431,Oroch,i94
1009464,Poles,i94
1009470,Prussians,i94
1009484,Reindeer Koryak,i94
1009491,Russians,i94
1009671,Udmurt,i94
1009674,Uilta,i94
1009691,Volga (Kazan) Tatars,i94
1009722,Wotians,i94
1009728,Yakut,i94
1009810,Armenians,i95
1009823,"Avar,Andi,Akhvakh",i95
1009845,Bashkir,i95
1009886,Byelorussians,i95
1009941,Chuvash,i95
1009969,Dargin (Dargwa),i95
1009995,Estonians,i95
1010004,Finns,i95
1010055,Hungarians,i95
1010075,Italians (continental),i95
1010090,Kalmyk,i95
1010119,Kazakh,i95
1010163,Kumyk,i95
1010174,Laks,i95
1010178,Latvians,i95
1010187,"Lezgians,Kiurin; Archin",i95
1010195,Lithuanians,i95
1010196,Livonians,i95
1010237,Mari,i95
1010387,Poles,i95
1010414,Russians,i95
1010594,Udmurt,i95
1010614,Volga (Kazan) Tatars,i95
1010645,Wotians,i95
1010728,"Arabs: Palestine,Syria,Lebanon",i95a
1010733,Armenians,i95a
1010750,Azerbaijan,i95a
1010802,Bulgarians,i95a
1010846,Chinese folklore,i95a
1010941,Georgians,i95a
1010947,Greeks (modern),i95a
1011042,Kazakh,i95a
1011062,Kirghiz,i95a
1011086,Kumyk,i95a
1011359,Saudia,i95a
1011382,Siberian Tatars,i95a
1011505,Turks,i95a
1011517,Udmurt,i95a
1011691,Bashkir,i95b
1011725,Bulgarians,i95b
1011732,Byelorussians,i95b
1011787,Chuvash,i95b
1012083,Mari,i95b
1012121,Mordvins,i95b
1012256,Romanians,i95b
1012260,Russians,i95b
1012305,Siberian Tatars,i95b
1012444,Ukrainians,i95b
1012460,Volga (Kazan) Tatars,i95b
1012540,"Adyghe, Kabardin",i95c
1012648,Bulgarians,i95c
1012764,Estonians,i95c
1012781,French,i95c
1012788,Germans,i95c
1012793,Greeks (modern),i95c
1012824,Hungarians,i95c
1012844,Italians (continental),i95c
1012965,Livonians,i95c
1012977,Luzon Negritos,i95c
1013126,Ossetians,i95c
1013156,Poles,i95c
1013160,Portuguese,i95c
1013179,Romanians,i95c
1013183,Russians,i95c
1013211,Serbs,i95c
1013238,Slovenians,i95c
1013256,Spanish,i95c
1013414,Wotians,i95c
1013489,Andaman,i96
1013571,Bulgarians,i96
1013580,Caduveo,i96
1013587,"Cashinahua,Mayoruna",i96
1013613,"Chin-Naga(Rengma,Ao,Angami etc",i96
1013700,Flores,i96
1013732,Hawaii,i96
1013736,Highland Ecuador,i96
1013772,Juang,i96
1013887,Lithuanians,i96
1013935,Massim district,i96
1013955,Mindanao,i96
1014005,North New Guinea Melanesians,i96
1014059,Palawan,i96
1014131,"Semang,Senoi",i96
1014248,"Toradja, Mori",i96
1014253,Trans New Guinea West,i96
1014283,"Uanano,Tucano proper,Arapaso",i96
1014354,Yava,i96
1014425,Armenians,i97
1014467,"Bemba,Kaonde,Lamba",i97
1014535,"Chin,Kuki,Lakher,Mizo,Lushei",i97
1014538,Chinese folklore,i97
1014623,Flores,i97
1014638,Gondi,i97
1014679,Ila,i97
1014762,Komi,i97
1014811,Livonians,i97
1014930,Northern Luzon,i97
1015169,"Tonga, Ndebele",i97
1015184,"Tsonga,Soli,Sala,Lenje",i97
1015225,Vepsians,i97
1015277,Yava,i97
1015281,Yogur,i97
1015298,"Zulu,Swasi",i97
1015314,"Akan,Ashanti,Akwapim,Tvi",i98a
1015337,"Anuak, Shilluk",i98a
1015376,"Banhar,Moi,Sedang",i98a
1015384,Basque,i98a
1015386,"Baule, Nzema, Agni",i98a
1015417,Bulgarians,i98a
1015424,Byelorussians,i98a
1015495,Croatians,i98a
1015502,Czech,i98a
1015504,"Dan,Guro,Mano,Sapa,Ngere",i98a
1015505,Danes,i98a
1015516,Dogon,i98a
1015529,"Efik, Ibibio, Ikom",i98a
1015531,England,i98a
1015536,Ewe,i98a
1015550,French,i98a
1015553,Gagauz,i98a
1015555,"Garo,Bodo,Hami,Riga",i98a
1015557,Germans,i98a
1015562,Greeks (modern),i98a
1015577,Hausa,i98a
1015593,Hungarians,i98a
1015598,Igbo; Isoko,i98a
1015613,Italians (continental),i98a
1015666,Khasi,i98a
1015667,Khmer,i98a
1015748,Macedonians,i98a
1015767,"Manden,Bamana,Malinke,Diula",i98a
1015770,"Manjak,Balant,Papel,Felupe,Diola",i98a
1015789,"Mende,Bandi,Loma",i98a
1015852,Northern Gur (Oti-Volta),i98a
1015925,Poles,i98a
1015948,Romanians,i98a
1015952,Russians,i98a
1015980,Serbs,i98a
1016006,Slovakians,i98a
1016007,Slovenians,i98a
1016048,"Tai,Zhuang,Nung,Kho",i98a
1016065,Temne,i98a
1016072,Thai (Thailand),i98a
1016081,"Timor,Leti,Lomblen",i98a
1016082,"Tiv,Jukun,Mbete,Wute,Ekoi",i98a
1016094,"Toradja, Mori",i98a
1016109,Tuareg,i98a
1016136,Ukrainians,i98a
1016206,"Yoruba,Nupe,Bini",i98a
1016497,Hanty,i98b
1016587,Khakas,i98b
1016608,Komi,i98b
1016694,Mansi,i98b
1016736,Mordvins,i98b
1016875,Russians,i98b
1017034,Tundra Nenets,i98b
1017071,Vepsians,i98b
1017150,Aceh,i99
1017162,"Akkad,Assyria,Babylon",i99
1017165,"Alabama,Koasati",i99
1017170,"Alor, Solor",i99
1017193,Arikara,i99
1017199,Assiniboine,i99
1017218,"Balantak,Loinang,Banggai",i99
1017223,"Baniwa, Bare, Piapoco",i99
1017238,"Berber (Morocco,SW Algeria)",i99
1017244,Blackfoot,i99
1017250,Bora,i99
1017261,"Buka, Bougenville",i99
1017263,Bulgarians,i99
1017265,"Bunun,Tsou,Kanabu",i99
1017271,Caddo,i99
1017272,Caduveo,i99
1017300,Cherokee,i99
1017301,Cheyenne,i99
1017304,"Chin,Kuki,Lakher,Mizo,Lushei",i99
1017305,"Chin-Naga(Rengma,Ao,Angami etc",i99
1017323,Chumash,i99
1017328,Cofan,i99
1017351,Danes,i99
1017372,"Eastern Sami, incl. Skolts",i99
1017381,Evens (Lamuts),i99
1017390,Five Nations Iroquois,i99
1017396,French,i99
1017401,"Garo,Bodo,Hami,Riga",i99
1017403,Germans,i99
1017409,Gros Ventre,i99
1017416,Haida,i99
1017417,"Halcomelem,Sechelt,Squamish",i99
1017429,Highland Tajik,i99
1017441,"Huron, Wyandot",i99
1017458,Island Caribs,i99
1017461,Japan,i99
1017463,Jicarilla Apache,i99
1017470,"Kalapalo, Kuikuro",i99
1017491,"Karina, Galibi",i99
1017504,"Kechua: South Peru, Bolivia",i99
1017541,Kraho,i99
1017547,Kumyk,i99
1017566,Lenape,i99
1017582,Locono,i99
1017604,Makuxi,i99
1017605,Malagasy,i99
1017618,"Maori,Moriori",i99
1017621,Mari,i99
1017624,Marshal Islands,i99
1017627,Massim district,i99
1017628,Mataco,i99
1017637,Mentawai,i99
1017650,Mocovi,i99
1017656,Mongols (Khalkha),i99
1017659,Mordvins,i99
1017673,Nambikwara,i99
1017676,"Napo,Kanelo",i99
1017678,Natchez,i99
1017679,Navajo,i99
1017682,Netsilik,i99
1017686,Nganasan,i99
1017694,Nogai,i99
1017696,North Alaskan Inupiat,i99
1017722,Oirat,i99
1017741,Ossetians,i99
1017756,Paresi,i99
1017760,Pawnee,i99
1017765,Pima,i99
1017771,Poles,i99
1017783,"Quiche,Pocomam",i99
1017796,Roti,i99
1017826,Serbs,i99
1017831,"Shasta,Chimariko",i99
1017834,Sherente,i99
1017837,Shipibo-Conibo,i99
1017840,"Shuar,Achuar,Huambiza",i99
1017849,"Siona,Coreguaje",i99
1017853,Slovenians,i99
1017879,Sumer,i99
1017880,"Surui,Zoro,Arua,Cinta Larga",i99
1017887,Swedes,i99
1017896,Tajik,i99
1017919,Thompson,i99
1017924,Ticuna,i99
1017927,"Timor,Leti,Lomblen",i99
1017933,Toba,i99
1017940,"Toradja, Mori",i99
1017976,Udihe,i99
1017998,Volga (Kazan) Tatars,i99
1018028,Wiyot,i99
1018213,Chacobo,j10
1018334,Guarani,j10
1018505,Locono,j10
1018599,"Napo,Kanelo",j10
1018690,Piro,j10
1018836,Tenetehara,j10
1018869,Trio,j10
1018912,Urubu-Kaapor,j10
1018931,Warao,j10
1018935,"Wayampi, Emerillon",j10
1018936,"Wayana, Aparai",j10
1018956,Yagua,j10
1018987,Zaparo,j10
1019136,Chacobo,j11
1019157,Chiriguano,j11
1019192,"Culina,Araua,Apurina",j11
1019257,Guarani,j11
1019337,"Karina, Galibi",j11
1019428,Locono,j11
1019441,Machiguenga,j11
1019522,"Napo,Kanelo",j11
1019581,Orinoco Caribs,j11
1019613,Piro,j11
1019759,Tenetehara,j11
1019792,Trio,j11
1019809,Tupinamba,j11
1019835,Urubu-Kaapor,j11
1019854,Warao,j11
1019858,"Wayampi, Emerillon",j11
1019859,"Wayana, Aparai",j11
1019910,Zaparo,j11
1019921,Achomavi,j12
1019925,Aguaruna,j12
1019927,Ainu,j12
1019934,"Alabama,Koasati",j12
1019961,Arapaho,j12
1019964,Arnham Land,j12
1019985,Bakairi,j12
1019992,"Baniwa, Bare, Piapoco",j12
1019995,"Barasana,Taibano,Makuna",j12
1020040,Caddo,j12
1020043,Candoshi,j12
1020053,Central Australia,j12
1020065,"Chehalis, Cowlitz",j12
1020067,Chemehuevi,j12
1020071,Chilcotin,j12
1020083,"Choktaw,Chichasaw",j12
1020087,Chorote,j12
1020092,Chumash,j12
1020096,Cocopa,j12
1020104,Coos,j12
1020107,"Creek, Seminole",j12
1020113,Cubeo,j12
1020124,Dena'ina,j12
1020125,"Desana,Siriano,Tatuyo,Bara",j12
1020130,Diegueno,j12
1020147,Ese'ejja,j12
1020159,Five Nations Iroquois,j12
1020173,"Gilbert,Nauru,Banaba",j12
1020178,Gros Ventre,j12
1020181,Guayabero,j12
1020210,"Huron, Wyandot",j12
1020223,Iowa,j12
1020225,Iranxe,j12
1020239,"Kalapalo, Kuikuro",j12
1020240,Kalapuya,j12
1020242,"Kalispel,Coeur d'Alene",j12
1020244,Kamaiura,j12
1020262,Karok,j12
1020266,"Katawishi,Manao etc.",j12
1020268,Kawaiisu,j12
1020296,"Klamath, Modoc",j12
1020317,Kuna,j12
1020321,Kutenai,j12
1020322,Kwakiutl,j12
1020342,Lillooet,j12
1020346,Lipan Apache,j12
1020360,Lushootseed,j12
1020372,Makka,j12
1020377,"Maliseet,Passamaquoddy",j12
1020397,Mataco,j12
1020405,Menomini,j12
1020412,Micmac,j12
1020444,Nanai,j12
1020445,"Napo,Kanelo",j12
1020452,New Caledonia,j12
1020453,Nez Perce,j12
1020461,Nivakle,j12
1020462,Nivkh,j12
1020470,Northern Ojibwa,j12
1020477,Northern Shoshone,j12
1020492,Ojibwa (Eastern),j12
1020493,Ojibwa (Western),j12
1020494,"Okanagon,Sanpoil",j12
1020507,Oroch,j12
1020524,Papago,j12
1020525,Paresi,j12
1020537,Plains Cree,j12
1020541,Pomo,j12
1020545,Potawatomi,j12
1020554,Quinault,j12
1020572,SE New Guinea Melanesians,j12
1020579,Sanema,j12
1020583,Santee,j12
1020597,Serrano,j12
1020605,Shipaya,j12
1020609,"Shuar,Achuar,Huambiza",j12
1020611,Shuswap,j12
1020614,Sicuani,j12
1020615,Sierra Miwok,j12
1020617,Sinhalese,j12
1020636,Southern Paiute,j12
1020649,"Surui,Zoro,Arua,Cinta Larga",j12
1020666,Takelma,j12
1020673,Tariana,j12
1020678,Tehuelche,j12
1020682,Tenetehara,j12
1020688,Thompson,j12
1020695,Tillamook,j12
1020696,"Timor,Leti,Lomblen",j12
1020702,Toba,j12
1020711,Torricelli Papuans,j12
1020715,Trio,j12
1020717,Trumai,j12
1020732,Tupinamba,j12
1020744,"Uanano,Tucano proper,Arapaso",j12
1020745,Udihe,j12
1020750,Uilta,j12
1020755,Upper Chinook,j12
1020758,Urubu-Kaapor,j12
1020759,Ute,j12
1020771,"Walapai,Havasupai,Yavapai",j12
1020780,"Waura,Mehinaku",j12
1020782,"Wayana, Aparai",j12
1020784,Western Apache,j12
1020788,Western Sahaptin,j12
1020791,"Western Shoshoni,Gosiute",j12
1020795,Wintu,j12
1020796,"Witoto,Ocaina",j12
1020797,Wiyot,j12
1020808,Yana,j12
1020810,Yanomamo,j12
1020828,"Yuma,Mohave,Maricopa",j12
1020830,Yurok,j12
1020848,Aguaruna,j12a
1020918,"Barasana,Taibano,Makuna",j12a
1021368,"Napo,Kanelo",j12a
1021532,"Shuar,Achuar,Huambiza",j12a
1021719,"Witoto,Ocaina",j12a
1022243,Mataco,j12b
1022425,Sanema,j12b
1022548,Toba,j12b
1022656,Yanomamo,j12b
1022761,"Baniwa, Bare, Piapoco",j12c
1022764,"Barasana,Taibano,Makuna",j12c
1022894,"Desana,Siriano,Tatuyo,Bara",j12c
1023294,Paresi,j12c
1023418,"Surui,Zoro,Arua,Cinta Larga",j12c
1023513,"Uanano,Tucano proper,Arapaso",j12c
1023565,"Witoto,Ocaina",j12c
1023579,Yanomamo,j12c
1023626,"Alabama,Koasati",j12d
1023653,Arapaho,j12d
1023684,"Baniwa, Bare, Piapoco",j12d
1023687,"Barasana,Taibano,Makuna",j12d
1023757,"Chehalis, Cowlitz",j12d
1023763,Chilcotin,j12d
1023817,"Desana,Siriano,Tatuyo,Bara",j12d
1023843,Ewe,j12d
1023851,Five Nations Iroquois,j12d
1023870,Gros Ventre,j12d
1023873,Guayabero,j12d
1023915,Iowa,j12d
1023932,Kalapuya,j12d
1023954,Karok,j12d
1024013,Kutenai,j12d
1024052,Lushootseed,j12d
1024069,"Maliseet,Passamaquoddy",j12d
1024097,Menomini,j12d
1024104,Micmac,j12d
1024162,Northern Ojibwa,j12d
1024184,Ojibwa (Eastern),j12d
1024185,Ojibwa (Western),j12d
1024186,"Okanagon,Sanpoil",j12d
1024229,Plains Cree,j12d
1024237,Potawatomi,j12d
1024271,Sanema,j12d
1024275,Santee,j12d
1024346,Swampy Cree (Eastern),j12d
1024365,Tariana,j12d
1024447,Upper Chinook,j12d
1024487,Wintu,j12d
1024502,Yanomamo,j12d
1024549,"Alabama,Koasati",j12j
1024576,Arapaho,j12j
1024655,Caddo,j12j
1024774,Five Nations Iroquois,j12j
1024793,Gros Ventre,j12j
1024825,"Huron, Wyandot",j12j
1024838,Iowa,j12j
1024911,"Klamath, Modoc",j12j
1025107,Ojibwa (Eastern),j12j
1025108,Ojibwa (Western),j12j
1025152,Plains Cree,j12j
1025169,Quinault,j12j
1025198,Santee,j12j
1025603,"Chehalis, Cowlitz",j12k
1025778,Kalapuya,j12k
1025780,"Kalispel,Coeur d'Alene",j12k
1025834,"Klamath, Modoc",j12k
1025859,Kutenai,j12k
1025898,Lushootseed,j12k
1025991,Nez Perce,j12k
1026032,"Okanagon,Sanpoil",j12k
1026149,Shuswap,j12k
1026293,Upper Chinook,j12k
1026317,Washo,j12k
1026326,Western Sahaptin,j12k
1026866,Menomini,j12l
1026953,Ojibwa (Eastern),j12l
1026954,Ojibwa (Western),j12l
1026998,Plains Cree,j12l
1027006,Potawatomi,j12l
1027040,Sanema,j12l
1027115,Swampy Cree (Eastern),j12l
1027271,Yanomamo,j12l
1027789,Menomini,j12m
1027929,Potawatomi,j12m
1028038,Swampy Cree (Eastern),j12m
1028163,Washo,j12m
1028225,"Abor,Gallong,Tani",j13
1028228,Achomavi,j13
1028232,Aguaruna,j13
1028241,"Alabama,Koasati",j13
1028271,Arnham Land,j13
1028275,Assiniboine,j13
1028291,Baikal Evenki,j13
1028347,Caddo,j13
1028350,Candoshi,j13
1028360,Central Australia,j13
1028372,"Chehalis, Cowlitz",j13
1028374,Chemehuevi,j13
1028378,Chilcotin,j13
1028397,Chukchi,j13
1028399,Chumash,j13
1028405,Colorado (Tsachila),j13
1028411,Coos,j13
1028414,"Creek, Seminole",j13
1028432,"Desana,Siriano,Tatuyo,Bara",j13
1028437,Diegueno,j13
1028449,Eastern Shohone,j13
1028466,Five Nations Iroquois,j13
1028471,"Fox,Sauk,Kikapoo",j13
1028485,Gros Ventre,j13
1028488,Guayabero,j13
1028517,"Huron, Wyandot",j13
1028530,Iowa,j13
1028532,Iranxe,j13
1028546,"Kalapalo, Kuikuro",j13
1028549,"Kalispel,Coeur d'Alene",j13
1028551,Kamaiura,j13
1028569,Karok,j13
1028572,Kaska,j13
1028602,"Klallam,Lkungen",j13
1028603,"Klamath, Modoc",j13
1028627,Kutchin,j13
1028628,Kutenai,j13
1028653,Lipan Apache,j13
1028667,Lushootseed,j13
1028684,"Maliseet,Passamaquoddy",j13
1028712,Menomini,j13
1028719,Micmac,j13
1028751,Nanai,j13
1028752,"Napo,Kanelo",j13
1028760,Nez Perce,j13
1028768,Nivakle,j13
1028771,"Nootka,Makah",j13
1028773,North New Guinea Melanesians,j13
1028777,Northern Ojibwa,j13
1028784,Northern Shoshone,j13
1028799,Ojibwa (Eastern),j13
1028800,Ojibwa (Western),j13
1028801,"Okanagon,Sanpoil",j13
1028831,Papago,j13
1028844,Plains Cree,j13
1028848,Pomo,j13
1028852,Potawatomi,j13
1028860,"Quileute, Chemakum",j13
1028861,Quinault,j13
1028879,SE New Guinea Melanesians,j13
1028886,Sanema,j13
1028890,Santee,j13
1028904,Serrano,j13
1028916,"Shuar,Achuar,Huambiza",j13
1028918,Shuswap,j13
1028921,Sicuani,j13
1028922,Sierra Miwok,j13
1028924,Sinhalese,j13
1028927,"Slavey, Dogrib",j13
1028943,Southern Paiute,j13
1028956,"Surui,Zoro,Arua,Cinta Larga",j13
1028964,Sym Evenki,j13
1028967,Tagish,j13
1028969,Tahltan,j13
1028973,Takelma,j13
1028976,Tanana,j13
1028980,Tariana,j13
1028995,Thompson,j13
1029003,"Timor,Leti,Lomblen",j13
1029005,"Tiwa,Tewa,Towa",j13
1029024,Trumai,j13
1029027,Tsetsot,j13
1029044,Tutchone,j13
1029048,Twana,j13
1029052,Udihe,j13
1029063,"Upper Tanana,Tanacross",j13
1029086,Washo,j13
1029087,"Waura,Mehinaku",j13
1029091,Western Apache,j13
1029093,Western Evenki,j13
1029095,Western Sahaptin,j13
1029098,"Western Shoshoni,Gosiute",j13
1029102,Wintu,j13
1029103,"Witoto,Ocaina",j13
1029104,Wiyot,j13
1029111,Yakut,j13
1029115,Yana,j13
